time,frame,id,x,y
1513524190540,7,4,396.0,1161.0
1513524190540,7,5,534.0,1139.0
1513524190540,7,6,187.0,1117.0
1513524190540,7,7,609.0,1162.0
1513524190540,8,0,486.0,1131.0
1513524190540,8,1,107.0,1131.0
1513524190540,8,2,277.0,1108.0
1513524190540,8,3,897.0,1153.0
1513524190540,8,4,397.0,1161.0
1513524190540,8,5,534.0,1139.0
1513524190540,8,6,187.0,1118.0
1513524190540,8,7,609.0,1162.0
1513524190540,9,0,486.0,1131.0
1513524190540,9,1,106.0,1130.0
1513524190540,9,2,277.0,1108.0
1513524190540,9,3,897.0,1153.0
1513524190540,9,4,396.0,1162.0
1513524190540,9,5,534.0,1139.0
1513524190540,9,6,188.0,1120.0
1513524190540,9,7,609.0,1162.0
1513524190540,10,0,486.0,1131.0
1513524190540,10,1,106.0,1129.0
1513524190540,10,2,277.0,1108.0
1513524190540,10,3,897.0,1153.0
1513524190540,10,4,395.0,1162.0
1513524190540,10,5,534.0,1139.0
1513524190540,10,6,189.0,1122.0
1513524190540,10,7,609.0,1162.0
1513524190540,11,0,486.0,1131.0
1513524190540,11,1,105.0,1128.0
1513524190540,11,2,277.0,1108.0
1513524190540,11,3,897.0,1153.0
1513524190540,11,4,395.0,1162.0
1513524190540,11,5,534.0,1139.0
1513524190540,11,6,189.0,1124.0
1513524190540,11,7,609.0,1162.0
1513524190540,12,0,486.0,1131.0
1513524190540,12,1,105.0,1127.0
1513524190540,12,2,277.0,1108.0
1513524190540,12,3,897.0,1153.0
1513524190540,12,4,396.0,1162.0
1513524190540,12,5,534.0,1139.0
1513524190540,12,6,190.0,1126.0
1513524190540,12,7,609.0,1161.0
1513524190540,13,0,485.0,1131.0
1513524190540,13,1,105.0,1126.0
1513524190540,13,2,277.0,1108.0
1513524190540,13,3,897.0,1153.0
1513524190540,13,4,396.0,1161.0
1513524190540,13,5,534.0,1139.0
1513524190540,13,6,191.0,1128.0
1513524190540,13,7,609.0,1162.0
1513524190540,14,0,486.0,1131.0
1513524190540,14,1,104.0,1126.0
1513524190540,14,2,277.0,1107.0
1513524190540,14,3,897.0,1153.0
1513524190540,14,4,397.0,1161.0
1513524190540,14,5,534.0,1139.0
1513524190540,14,6,192.0,1131.0
1513524190540,14,7,609.0,1162.0
1513524190540,15,0,486.0,1131.0
1513524190540,15,1,104.0,1125.0
1513524190540,15,2,277.0,1108.0
1513524190540,15,3,897.0,1153.0
1513524190540,15,4,396.0,1161.0
1513524190540,15,5,534.0,1139.0
1513524190540,15,6,192.0,1133.0
1513524190540,15,7,609.0,1162.0
1513524190540,16,0,486.0,1131.0
1513524190540,16,1,104.0,1124.0
1513524190540,16,2,277.0,1108.0
1513524190540,16,3,897.0,1153.0
1513524190540,16,4,395.0,1161.0
1513524190540,16,5,534.0,1139.0
1513524190540,16,6,192.0,1135.0
1513524190540,16,7,609.0,1162.0
1513524190540,17,0,485.0,1131.0
1513524190540,17,1,103.0,1125.0
1513524190540,17,2,277.0,1108.0
1513524190540,17,3,897.0,1153.0
1513524190540,17,4,395.0,1161.0
1513524190540,17,5,534.0,1139.0
1513524190540,17,6,192.0,1136.0
1513524190540,17,7,608.0,1162.0
1513524190540,18,0,485.0,1131.0
1513524190540,18,1,103.0,1124.0
1513524190540,18,2,277.0,1108.0
1513524190540,18,3,898.0,1153.0
1513524190540,18,4,395.0,1161.0
1513524190540,18,5,534.0,1139.0
1513524190540,18,6,193.0,1138.0
1513524190540,18,7,608.0,1162.0
1513524190540,19,0,485.0,1132.0
1513524190540,19,1,101.0,1122.0
1513524190540,19,2,277.0,1108.0
1513524190540,19,3,898.0,1152.0
1513524190540,19,4,396.0,1161.0
1513524190540,19,5,534.0,1139.0
1513524190540,19,6,193.0,1140.0
1513524190540,19,7,608.0,1162.0
1513524190540,20,0,485.0,1132.0
1513524190540,20,1,100.0,1121.0
1513524190540,20,2,277.0,1108.0
1513524190540,20,3,898.0,1152.0
1513524190540,20,4,396.0,1161.0
1513524190540,20,5,534.0,1139.0
1513524190540,20,6,193.0,1140.0
1513524190540,20,7,608.0,1162.0
1513524190540,21,0,485.0,1132.0
1513524190540,21,1,100.0,1120.0
1513524190540,21,2,277.0,1108.0
1513524190540,21,3,898.0,1152.0
1513524190540,21,4,396.0,1161.0
1513524190540,21,5,534.0,1139.0
1513524190540,21,6,192.0,1141.0
1513524190540,21,7,608.0,1161.0
1513524190540,22,0,485.0,1132.0
1513524190540,22,1,99.0,1118.0
1513524190540,22,2,277.0,1108.0
1513524190540,22,3,898.0,1151.0
1513524190540,22,4,396.0,1161.0
1513524190540,22,5,534.0,1139.0
1513524190540,22,6,192.0,1142.0
1513524190540,22,7,608.0,1162.0
1513524190540,23,0,485.0,1132.0
1513524190540,23,1,100.0,1117.0
1513524190540,23,2,277.0,1108.0
1513524190540,23,3,898.0,1150.0
1513524190540,23,4,396.0,1161.0
1513524190540,23,5,534.0,1139.0
1513524190540,23,6,192.0,1143.0
1513524190540,23,7,608.0,1162.0
1513524190540,24,0,485.0,1131.0
1513524190540,24,1,101.0,1116.0
1513524190540,24,2,277.0,1108.0
1513524190540,24,3,898.0,1150.0
1513524190540,24,4,395.0,1162.0
1513524190540,24,5,534.0,1139.0
1513524190540,24,6,192.0,1144.0
1513524190540,24,7,608.0,1162.0
1513524190540,25,0,485.0,1131.0
1513524190540,25,1,101.0,1115.0
1513524190540,25,2,276.0,1108.0
1513524190540,25,3,898.0,1148.0
1513524190540,25,4,395.0,1162.0
1513524190540,25,5,534.0,1139.0
1513524190540,25,6,192.0,1146.0
1513524190540,25,7,608.0,1163.0
1513524190540,26,0,485.0,1131.0
1513524190540,26,1,101.0,1114.0
1513524190540,26,2,276.0,1108.0
1513524190540,26,3,897.0,1148.0
1513524190540,26,4,394.0,1162.0
1513524190540,26,5,533.0,1139.0
1513524190540,26,6,192.0,1148.0
1513524190540,26,7,607.0,1163.0
1513524190540,27,0,485.0,1131.0
1513524190540,27,1,101.0,1113.0
1513524190540,27,2,276.0,1109.0
1513524190540,27,3,896.0,1148.0
1513524190540,27,4,394.0,1162.0
1513524190540,27,5,533.0,1140.0
1513524190540,27,6,192.0,1150.0
1513524190540,27,7,607.0,1163.0
1513524190540,28,0,485.0,1131.0
1513524190540,28,1,102.0,1112.0
1513524190540,28,2,276.0,1109.0
1513524190540,28,3,895.0,1148.0
1513524190540,28,4,393.0,1162.0
1513524190540,28,5,533.0,1140.0
1513524190540,28,6,193.0,1153.0
1513524190540,28,7,607.0,1164.0
1513524190540,29,0,485.0,1131.0
1513524190540,29,1,102.0,1111.0
1513524190540,29,2,276.0,1109.0
1513524190540,29,3,895.0,1149.0
1513524190540,29,4,392.0,1162.0
1513524190540,29,5,533.0,1140.0
1513524190540,29,6,193.0,1155.0
1513524190540,29,7,607.0,1164.0
1513524190540,30,0,485.0,1131.0
1513524190540,30,1,103.0,1110.0
1513524190540,30,2,276.0,1109.0
1513524190540,30,3,894.0,1149.0
1513524190540,30,4,392.0,1163.0
1513524190540,30,5,532.0,1140.0
1513524190540,30,6,194.0,1157.0
1513524190540,30,7,606.0,1164.0
1513524190540,31,0,485.0,1131.0
1513524190540,31,1,103.0,1109.0
1513524190540,31,2,276.0,1109.0
1513524190540,31,3,893.0,1149.0
1513524190540,31,4,392.0,1163.0
1513524190540,31,5,532.0,1140.0
1513524190540,31,6,195.0,1160.0
1513524190540,31,7,606.0,1164.0
1513524190540,32,0,485.0,1131.0
1513524190540,32,1,103.0,1109.0
1513524190540,32,2,277.0,1108.0
1513524190540,32,3,893.0,1149.0
1513524190540,32,4,392.0,1163.0
1513524190540,32,5,531.0,1141.0
1513524190540,32,6,195.0,1164.0
1513524190540,32,7,605.0,1164.0
1513524190540,33,0,486.0,1131.0
1513524190540,33,1,103.0,1108.0
1513524190540,33,2,276.0,1109.0
1513524190540,33,3,893.0,1148.0
1513524190540,33,4,392.0,1163.0
1513524190540,33,5,530.0,1141.0
1513524190540,33,6,196.0,1166.0
1513524190540,33,7,605.0,1164.0
1513524190540,34,0,486.0,1131.0
1513524190540,34,1,104.0,1108.0
1513524190540,34,2,275.0,1109.0
1513524190540,34,3,893.0,1147.0
1513524190540,34,4,392.0,1163.0
1513524190540,34,5,531.0,1140.0
1513524190540,34,6,196.0,1168.0
1513524190540,34,7,605.0,1164.0
1513524190540,35,0,486.0,1131.0
1513524190540,35,1,104.0,1107.0
1513524190540,35,2,274.0,1109.0
1513524190540,35,3,894.0,1146.0
1513524190540,35,4,391.0,1163.0
1513524190540,35,5,532.0,1139.0
1513524190540,35,6,196.0,1170.0
1513524190540,35,7,604.0,1164.0
1513524190540,36,0,486.0,1131.0
1513524190540,36,1,104.0,1106.0
1513524190540,36,2,273.0,1109.0
1513524190540,36,3,895.0,1145.0
1513524190540,36,4,391.0,1163.0
1513524190540,36,5,532.0,1139.0
1513524190540,36,6,197.0,1171.0
1513524190540,36,7,604.0,1164.0
1513524190540,37,0,485.0,1132.0
1513524190540,37,1,103.0,1103.0
1513524190540,37,2,274.0,1110.0
1513524190540,37,3,895.0,1145.0
1513524190540,37,4,391.0,1163.0
1513524190540,37,5,533.0,1139.0
1513524190540,37,6,197.0,1172.0
1513524190540,37,7,605.0,1164.0
1513524190540,38,0,485.0,1132.0
1513524190540,38,1,103.0,1101.0
1513524190540,38,2,274.0,1110.0
1513524190540,38,3,896.0,1144.0
1513524190540,38,4,390.0,1163.0
1513524190540,38,5,533.0,1139.0
1513524190540,38,6,197.0,1172.0
1513524190540,38,7,605.0,1164.0
1513524190540,39,0,485.0,1132.0
1513524190540,39,1,103.0,1100.0
1513524190540,39,2,275.0,1110.0
1513524190540,39,3,896.0,1143.0
1513524190540,39,4,390.0,1163.0
1513524190540,39,5,534.0,1138.0
1513524190540,39,6,197.0,1173.0
1513524190540,39,7,605.0,1164.0
1513524190540,40,0,485.0,1132.0
1513524190540,40,1,102.0,1099.0
1513524190540,40,2,276.0,1111.0
1513524190540,40,3,896.0,1143.0
1513524190540,40,4,390.0,1163.0
1513524190540,40,5,533.0,1139.0
1513524190540,40,6,198.0,1174.0
1513524190540,40,7,606.0,1164.0
1513524190540,41,0,485.0,1132.0
1513524190540,41,1,103.0,1099.0
1513524190540,41,2,277.0,1112.0
1513524190540,41,3,896.0,1142.0
1513524190540,41,4,389.0,1163.0
1513524190540,41,5,533.0,1139.0
1513524190540,41,6,198.0,1175.0
1513524190540,41,7,607.0,1165.0
1513524190540,42,0,484.0,1132.0
1513524190540,42,1,104.0,1100.0
1513524190540,42,2,277.0,1112.0
1513524190540,42,3,895.0,1141.0
1513524190540,42,4,389.0,1163.0
1513524190540,42,5,533.0,1139.0
1513524190540,42,6,199.0,1175.0
1513524190540,42,7,608.0,1165.0
1513524190540,43,0,484.0,1132.0
1513524190540,43,1,104.0,1101.0
1513524190540,43,2,277.0,1113.0
1513524190540,43,3,895.0,1140.0
1513524190540,43,4,388.0,1163.0
1513524190540,43,5,533.0,1139.0
1513524190540,43,6,199.0,1176.0
1513524190540,43,7,611.0,1165.0
1513524190540,44,0,484.0,1132.0
1513524190540,44,1,105.0,1101.0
1513524190540,44,2,278.0,1113.0
1513524190540,44,3,894.0,1140.0
1513524190540,44,4,387.0,1163.0
1513524190540,44,5,533.0,1138.0
1513524190540,44,6,200.0,1177.0
1513524190540,44,7,612.0,1165.0
1513524190540,45,0,484.0,1133.0
1513524190540,45,1,105.0,1101.0
1513524190540,45,2,278.0,1114.0
1513524190540,45,3,893.0,1139.0
1513524190540,45,4,386.0,1163.0
1513524190540,45,5,533.0,1138.0
1513524190540,45,6,201.0,1178.0
1513524190540,45,7,614.0,1166.0
1513524190540,46,0,483.0,1133.0
1513524190540,46,1,106.0,1102.0
1513524190540,46,2,279.0,1114.0
1513524190540,46,3,888.0,1137.0
1513524190540,46,4,386.0,1164.0
1513524190540,46,5,530.0,1140.0
1513524190540,46,6,202.0,1182.0
1513524190540,46,7,618.0,1167.0
1513524190540,47,0,483.0,1133.0
1513524190540,47,1,106.0,1101.0
1513524190540,47,2,279.0,1114.0
1513524190540,47,3,886.0,1137.0
1513524190540,47,4,385.0,1164.0
1513524190540,47,5,531.0,1140.0
1513524190540,47,6,201.0,1182.0
1513524190540,47,7,619.0,1167.0
1513524190540,48,0,483.0,1133.0
1513524190540,48,1,104.0,1098.0
1513524190540,48,2,280.0,1114.0
1513524190540,48,3,885.0,1138.0
1513524190540,48,4,384.0,1164.0
1513524190540,48,5,532.0,1139.0
1513524190540,48,6,202.0,1183.0
1513524190540,48,7,619.0,1167.0
1513524190540,49,0,483.0,1133.0
1513524190540,49,1,104.0,1096.0
1513524190540,49,2,280.0,1115.0
1513524190540,49,3,884.0,1138.0
1513524190540,49,4,383.0,1165.0
1513524190540,49,5,532.0,1139.0
1513524190540,49,6,202.0,1183.0
1513524190540,49,7,622.0,1166.0
1513524190540,50,0,483.0,1133.0
1513524190540,50,1,103.0,1094.0
1513524190540,50,2,280.0,1116.0
1513524190540,50,3,883.0,1138.0
1513524190540,50,4,381.0,1165.0
1513524190540,50,5,533.0,1139.0
1513524190540,50,6,201.0,1183.0
1513524190540,50,7,623.0,1166.0
1513524190540,51,0,483.0,1133.0
1513524190540,51,1,102.0,1093.0
1513524190540,51,2,282.0,1116.0
1513524190540,51,3,883.0,1139.0
1513524190540,51,4,380.0,1166.0
1513524190540,51,5,531.0,1138.0
1513524190540,51,6,201.0,1183.0
1513524190540,51,7,625.0,1165.0
1513524190540,52,0,482.0,1133.0
1513524190540,52,1,102.0,1093.0
1513524190540,52,2,282.0,1116.0
1513524190540,52,3,882.0,1139.0
1513524190540,52,4,379.0,1166.0
1513524190540,52,5,530.0,1138.0
1513524190540,52,6,201.0,1183.0
1513524190540,52,7,628.0,1165.0
1513524190540,53,0,482.0,1133.0
1513524190540,53,1,102.0,1092.0
1513524190540,53,2,283.0,1117.0
1513524190540,53,3,881.0,1139.0
1513524190540,53,4,378.0,1167.0
1513524190540,53,5,529.0,1138.0
1513524190540,53,6,201.0,1184.0
1513524190540,53,7,632.0,1164.0
1513524190540,54,0,482.0,1133.0
1513524190540,54,1,101.0,1092.0
1513524190540,54,2,284.0,1117.0
1513524190540,54,3,880.0,1139.0
1513524190540,54,4,376.0,1167.0
1513524190540,54,5,529.0,1139.0
1513524190540,54,6,201.0,1184.0
1513524190540,54,7,636.0,1163.0
1513524190540,55,0,482.0,1133.0
1513524190540,55,1,101.0,1091.0
1513524190540,55,2,285.0,1117.0
1513524190540,55,3,880.0,1138.0
1513524190540,55,4,374.0,1167.0
1513524190540,55,5,529.0,1139.0
1513524190540,55,6,201.0,1184.0
1513524190540,55,7,639.0,1162.0
1513524190540,56,0,481.0,1133.0
1513524190540,56,1,102.0,1092.0
1513524190540,56,2,285.0,1117.0
1513524190540,56,3,879.0,1138.0
1513524190540,56,4,373.0,1167.0
1513524190540,56,5,529.0,1140.0
1513524190540,56,6,201.0,1184.0
1513524190540,56,7,645.0,1160.0
1513524190540,57,0,481.0,1133.0
1513524190540,57,1,102.0,1092.0
1513524190540,57,2,285.0,1117.0
1513524190540,57,3,875.0,1139.0
1513524190540,57,4,370.0,1168.0
1513524190540,57,5,529.0,1140.0
1513524190540,57,6,201.0,1183.0
1513524190540,57,7,650.0,1159.0
1513524190540,58,0,482.0,1133.0
1513524190540,58,1,101.0,1091.0
1513524190540,58,2,285.0,1118.0
1513524190540,58,3,871.0,1138.0
1513524190540,58,4,366.0,1168.0
1513524190540,58,5,528.0,1140.0
1513524190540,58,6,202.0,1182.0
1513524190540,58,7,655.0,1158.0
1513524190540,59,0,481.0,1132.0
1513524190540,59,1,101.0,1091.0
1513524190540,59,2,286.0,1120.0
1513524190540,59,3,866.0,1137.0
1513524190540,59,4,362.0,1169.0
1513524190540,59,5,528.0,1141.0
1513524190540,59,6,202.0,1182.0
1513524190540,59,7,660.0,1158.0
1513524190540,60,0,481.0,1132.0
1513524190540,60,1,101.0,1090.0
1513524190540,60,2,286.0,1123.0
1513524190540,60,3,860.0,1137.0
1513524190540,60,4,360.0,1169.0
1513524190540,60,5,529.0,1140.0
1513524190540,60,6,203.0,1182.0
1513524190540,60,7,666.0,1157.0
1513524190540,61,0,479.0,1131.0
1513524190540,61,1,101.0,1090.0
1513524190540,61,2,286.0,1126.0
1513524190540,61,3,858.0,1138.0
1513524190540,61,4,357.0,1170.0
1513524190540,61,5,530.0,1140.0
1513524190540,61,6,202.0,1182.0
1513524190540,61,7,670.0,1156.0
1513524190540,62,0,478.0,1131.0
1513524190540,62,1,101.0,1090.0
1513524190540,62,2,286.0,1128.0
1513524190540,62,3,857.0,1139.0
1513524190540,62,4,356.0,1170.0
1513524190540,62,5,531.0,1140.0
1513524190540,62,6,202.0,1182.0
1513524190540,62,7,673.0,1155.0
1513524190540,63,0,478.0,1130.0
1513524190540,63,1,100.0,1090.0
1513524190540,63,2,286.0,1129.0
1513524190540,63,3,857.0,1140.0
1513524190540,63,4,354.0,1171.0
1513524190540,63,5,531.0,1140.0
1513524190540,63,6,203.0,1182.0
1513524190540,63,7,679.0,1154.0
1513524190540,64,0,478.0,1129.0
1513524190540,64,1,101.0,1092.0
1513524190540,64,2,285.0,1130.0
1513524190540,64,3,856.0,1141.0
1513524190540,64,4,352.0,1171.0
1513524190540,64,5,531.0,1140.0
1513524190540,64,6,203.0,1182.0
1513524190540,64,7,682.0,1153.0
1513524190540,65,0,478.0,1129.0
1513524190540,65,1,101.0,1091.0
1513524190540,65,2,284.0,1131.0
1513524190540,65,3,855.0,1141.0
1513524190540,65,4,351.0,1172.0
1513524190540,65,5,531.0,1140.0
1513524190540,65,6,203.0,1182.0
1513524190540,65,7,683.0,1153.0
1513524190540,66,0,478.0,1129.0
1513524190540,66,1,101.0,1091.0
1513524190540,66,2,284.0,1131.0
1513524190540,66,3,855.0,1141.0
1513524190540,66,4,350.0,1172.0
1513524190540,66,5,531.0,1140.0
1513524190540,66,6,203.0,1183.0
1513524190540,66,7,686.0,1152.0
1513524190540,67,0,477.0,1129.0
1513524190540,67,1,101.0,1091.0
1513524190540,67,2,284.0,1132.0
1513524190540,67,3,854.0,1142.0
1513524190540,67,4,350.0,1172.0
1513524190540,67,5,532.0,1140.0
1513524190540,67,6,203.0,1182.0
1513524190540,67,7,687.0,1152.0
1513524190540,68,0,478.0,1129.0
1513524190540,68,1,101.0,1091.0
1513524190540,68,2,284.0,1133.0
1513524190540,68,3,854.0,1142.0
1513524190540,68,4,349.0,1173.0
1513524190540,68,5,532.0,1140.0
1513524190540,68,6,203.0,1182.0
1513524190540,68,7,689.0,1151.0
1513524190540,69,0,478.0,1129.0
1513524190540,69,1,101.0,1091.0
1513524190540,69,2,285.0,1135.0
1513524190540,69,3,853.0,1143.0
1513524190540,69,4,349.0,1173.0
1513524190540,69,5,532.0,1140.0
1513524190540,69,6,203.0,1182.0
1513524190540,69,7,690.0,1151.0
1513524190540,70,0,477.0,1128.0
1513524190540,70,1,101.0,1091.0
1513524190540,70,2,285.0,1136.0
1513524190540,70,3,852.0,1143.0
1513524190540,70,4,349.0,1173.0
1513524190540,70,5,532.0,1140.0
1513524190540,70,6,202.0,1183.0
1513524190540,70,7,692.0,1150.0
1513524190540,71,0,477.0,1128.0
1513524190540,71,1,101.0,1091.0
1513524190540,71,2,285.0,1138.0
1513524190540,71,3,851.0,1144.0
1513524190540,71,4,348.0,1173.0
1513524190540,71,5,532.0,1140.0
1513524190540,71,6,202.0,1183.0
1513524190540,71,7,692.0,1150.0
1513524190540,72,0,476.0,1129.0
1513524190540,72,1,101.0,1092.0
1513524190540,72,2,285.0,1140.0
1513524190540,72,3,850.0,1145.0
1513524190540,72,4,347.0,1173.0
1513524190540,72,5,532.0,1140.0
1513524190540,72,6,202.0,1183.0
1513524190540,72,7,693.0,1150.0
1513524190540,73,0,476.0,1128.0
1513524190540,73,1,101.0,1092.0
1513524190540,73,2,286.0,1142.0
1513524190540,73,3,848.0,1146.0
1513524190540,73,4,347.0,1173.0
1513524190540,73,5,532.0,1140.0
1513524190540,73,6,201.0,1182.0
1513524190540,73,7,695.0,1149.0
1513524190540,74,0,476.0,1128.0
1513524190540,74,1,102.0,1093.0
1513524190540,74,2,286.0,1145.0
1513524190540,74,3,846.0,1147.0
1513524190540,74,4,346.0,1173.0
1513524190540,74,5,532.0,1140.0
1513524190540,74,6,202.0,1182.0
1513524190540,74,7,698.0,1149.0
1513524190540,75,0,474.0,1128.0
1513524190540,75,1,102.0,1094.0
1513524190540,75,2,286.0,1147.0
1513524190540,75,3,843.0,1148.0
1513524190540,75,4,345.0,1174.0
1513524190540,75,5,533.0,1139.0
1513524190540,75,6,202.0,1182.0
1513524190540,75,7,700.0,1148.0
1513524190540,76,0,472.0,1129.0
1513524190540,76,1,102.0,1093.0
1513524190540,76,2,287.0,1151.0
1513524190540,76,3,841.0,1149.0
1513524190540,76,4,345.0,1174.0
1513524190540,76,5,531.0,1140.0
1513524190540,76,6,202.0,1183.0
1513524190540,76,7,703.0,1147.0
1513524190540,77,0,470.0,1129.0
1513524190540,77,1,101.0,1093.0
1513524190540,77,2,288.0,1155.0
1513524190540,77,3,839.0,1150.0
1513524190540,77,4,345.0,1175.0
1513524190540,77,5,531.0,1140.0
1513524190540,77,6,202.0,1183.0
1513524190540,77,7,706.0,1145.0
1513524190540,78,0,468.0,1129.0
1513524190540,78,1,101.0,1092.0
1513524190540,78,2,288.0,1159.0
1513524190540,78,3,838.0,1151.0
1513524190540,78,4,344.0,1176.0
1513524190540,78,5,530.0,1141.0
1513524190540,78,6,202.0,1182.0
1513524190540,78,7,709.0,1145.0
1513524190540,79,0,466.0,1130.0
1513524190540,79,1,101.0,1092.0
1513524190540,79,2,289.0,1160.0
1513524190540,79,3,836.0,1151.0
1513524190540,79,4,344.0,1178.0
1513524190540,79,5,529.0,1141.0
1513524190540,79,6,203.0,1182.0
1513524190540,79,7,713.0,1144.0
1513524190540,80,0,464.0,1130.0
1513524190540,80,1,101.0,1091.0
1513524190540,80,2,290.0,1163.0
1513524190540,80,3,835.0,1151.0
1513524190540,80,4,343.0,1180.0
1513524190540,80,5,529.0,1141.0
1513524190540,80,6,202.0,1182.0
1513524190540,80,7,718.0,1142.0
1513524190540,81,0,463.0,1130.0
1513524190540,81,1,100.0,1091.0
1513524190540,81,2,291.0,1165.0
1513524190540,81,3,833.0,1152.0
1513524190540,81,4,343.0,1182.0
1513524190540,81,5,528.0,1142.0
1513524190540,81,6,200.0,1181.0
1513524190540,81,7,720.0,1141.0
1513524190540,82,0,461.0,1131.0
1513524190540,82,1,101.0,1093.0
1513524190540,82,2,291.0,1169.0
1513524190540,82,3,830.0,1153.0
1513524190540,82,4,343.0,1183.0
1513524190540,82,5,528.0,1142.0
1513524190540,82,6,198.0,1180.0
1513524190540,82,7,723.0,1141.0
1513524190540,83,0,460.0,1131.0
1513524190540,83,1,103.0,1095.0
1513524190540,83,2,291.0,1172.0
1513524190540,83,3,827.0,1155.0
1513524190540,83,4,342.0,1184.0
1513524190540,83,5,528.0,1142.0
1513524190540,83,6,197.0,1179.0
1513524190540,83,7,726.0,1141.0
1513524190540,84,0,457.0,1131.0
1513524190540,84,1,104.0,1097.0
1513524190540,84,2,291.0,1174.0
1513524190540,84,3,823.0,1155.0
1513524190540,84,4,341.0,1184.0
1513524190540,84,5,528.0,1142.0
1513524190540,84,6,195.0,1179.0
1513524190540,84,7,729.0,1142.0
1513524190540,85,0,455.0,1130.0
1513524190540,85,1,106.0,1099.0
1513524190540,85,2,291.0,1177.0
1513524190540,85,3,820.0,1155.0
1513524190540,85,4,342.0,1183.0
1513524190540,85,5,528.0,1142.0
1513524190540,85,6,195.0,1179.0
1513524190540,85,7,732.0,1142.0
1513524190540,86,0,450.0,1130.0
1513524190540,86,1,107.0,1100.0
1513524190540,86,2,292.0,1180.0
1513524190540,86,3,817.0,1155.0
1513524190540,86,4,342.0,1183.0
1513524190540,86,5,527.0,1142.0
1513524190540,86,6,194.0,1178.0
1513524190540,86,7,733.0,1143.0
1513524190540,87,0,448.0,1128.0
1513524190540,87,1,107.0,1100.0
1513524190540,87,2,292.0,1182.0
1513524190540,87,3,814.0,1156.0
1513524190540,87,4,341.0,1184.0
1513524190540,87,5,527.0,1143.0
1513524190540,87,6,194.0,1178.0
1513524190540,87,7,735.0,1143.0
1513524190540,88,0,447.0,1128.0
1513524190540,88,1,108.0,1101.0
1513524190540,88,2,290.0,1183.0
1513524190540,88,3,813.0,1156.0
1513524190540,88,4,341.0,1185.0
1513524190540,88,5,527.0,1143.0
1513524190540,88,6,193.0,1178.0
1513524190540,88,7,736.0,1143.0
1513524190540,89,0,444.0,1128.0
1513524190540,89,1,108.0,1101.0
1513524190540,89,2,289.0,1184.0
1513524190540,89,3,812.0,1156.0
1513524190540,89,4,341.0,1187.0
1513524190540,89,5,527.0,1143.0
1513524190540,89,6,192.0,1177.0
1513524190540,89,7,737.0,1143.0
1513524190540,90,0,442.0,1128.0
1513524190540,90,1,108.0,1102.0
1513524190540,90,2,290.0,1184.0
1513524190540,90,3,810.0,1156.0
1513524190540,90,4,340.0,1189.0
1513524190540,90,5,527.0,1143.0
1513524190540,90,6,191.0,1177.0
1513524190540,90,7,739.0,1143.0
1513524190540,91,0,439.0,1128.0
1513524190540,91,1,109.0,1103.0
1513524190540,91,2,290.0,1186.0
1513524190540,91,3,808.0,1157.0
1513524190540,91,4,340.0,1191.0
1513524190540,91,5,527.0,1143.0
1513524190540,91,6,189.0,1177.0
